,locationId,continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,provinceShortName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,cities,updateTime
92,990009,大洋洲,Oceania,巴布亚新几内亚,Papua New Guinea,巴布亚新几内亚,Papua New Guinea,巴布亚新几内亚,1,1,0,0,0,,,1586085510377
93,973009,南美洲,South America,巴拉圭,Paraguay,巴拉圭,Paraguay,巴拉圭,92,96,0,1,3,,,1586146615856
94,972007,北美洲,North America,巴拿马,Panama,巴拿马,Panama,巴拿马,1751,1801,0,4,46,,,1586146615856
95,955004,亚洲,Asia,巴林,Bahrain,巴林,Bahrain,巴林,267,698,0,427,4,,,1586146615856
96,973003,南美洲,South America,巴西,Brazil,巴西,Brazil,巴西,10644,11130,0,0,486,,,1586146615856
97,982002,非洲,Africa,布基纳法索,Burkina Faso,布基纳法索,Burkina Faso,布基纳法索,238,345,0,90,17,,,1586146615856
98,0,非洲,Africa,布隆迪共和国,,布隆迪共和国,,布隆迪共和国,3,3,0,0,0,,,1586085510377
99,965007,欧洲,Europe,希腊,Greece,希腊,Greece,希腊,1643,1735,0,19,73,,,1586146615856
100,0,北美洲,North America,库拉索岛,,库拉索岛,,库拉索岛,10,11,0,0,1,,,1586085510377
101,0,北美洲,North America,开曼群岛,Cayman Is,开曼群岛,Cayman Is,开曼群岛,27,28,0,0,1,,,1586146615856
102,963003,欧洲,Europe,德国,Germany,德国,Germany,德国,85476,95391,0,8481,1434,,,1586146615856
103,965008,欧洲,Europe,意大利,Italy,意大利,Italy,意大利,91615,129317,0,21815,15887,,,1586148331253
104,964003,欧洲,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,拉脱维亚,532,533,0,0,1,,,1586146615856
105,962004,欧洲,Europe,挪威,Norway,挪威,Norway,挪威,5616,5686,0,0,70,,,1586146615856
106,963002,欧洲,Europe,捷克,Czech Republic,捷克,Czech Republic,捷克,4380,4543,0,96,67,,,1586146615856
107,964005,欧洲,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,摩尔多瓦,819,864,0,30,15,,,1586146615856
108,981004,非洲,Africa,摩洛哥,Morocco,摩洛哥,Morocco,摩洛哥,875,1021,0,76,70,,,1586146615856
109,961005,欧洲,Europe,摩纳哥,Monaco,摩纳哥,Monaco,摩纳哥,69,73,0,3,1,,,1586146615856
110,952002,亚洲,Asia,文莱,Brunei,文莱,Brunei,文莱,69,135,0,65,1,,,1586146615856
111,990002,大洋洲,Oceania,斐济,Fiji,斐济,Fiji,斐济,12,12,0,0,0,,,1586146615856
112,984010,非洲,Africa,斯威士兰,Swaziland,斯威士兰,Swaziland,斯威士兰,9,9,0,0,0,,,1586085510377
113,963007,欧洲,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,斯洛伐克,476,485,0,8,1,,,1586146615856
114,965014,欧洲,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,斯洛文尼亚,969,997,0,0,28,,,1586146615856
115,953007,亚洲,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,斯里兰卡,137,171,0,29,5,,,1586146615856
116,952009,亚洲,Asia,新加坡,Singapore,新加坡,Singapore,新加坡,1037,1309,0,266,6,,,1586146615856
117,0,大洋洲,Oceania,新喀里多尼亚,,新喀里多尼亚,,新喀里多尼亚,18,18,0,0,0,,,1586139686115
118,990007,大洋洲,Oceania,新西兰,New Zealand,新西兰,New Zealand,新西兰,860,911,4,50,1,,,1586146615856
119,951002,亚洲,Asia,日本,Japan,日本,Japan,日本,3361,3858,0,404,93,,,1586146615856
120,973004,南美洲,South America,智利,Chile,智利,Chile,智利,3839,4471,0,598,34,,,1586146615856
121,952003,亚洲,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),柬埔寨,64,114,0,50,0,,,1586146615856
122,0,欧洲,Europe,根西岛,Guernsey,根西岛,Guernsey,根西岛,134,136,0,0,2,,,1586146615856
123,0,北美洲,North America,格林那达,,格林那达,,格林那达,12,12,0,0,0,,,1586146615856
124,0,北美洲,North America,格陵兰,,格陵兰,,格陵兰,10,10,0,0,0,,,1586085510377
125,955006,亚洲,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,格鲁吉亚,133,170,0,36,1,,,1586146615856
126,965017,欧洲,Europe,梵蒂冈,Status Civitatis Vaticanae,梵蒂冈,Status Civitatis Vaticanae,梵蒂冈,7,7,0,0,0,,,1586139686115
127,961001,欧洲,Europe,比利时,Belgium,比利时,Belgium,比利时,15642,19961,0,2872,1447,,,1586146615856
128,982012,非洲,Africa,毛里塔尼亚,The Islamic Republic of Mauritania,毛里塔尼亚,The Islamic Republic of Mauritania,毛里塔尼亚,3,6,0,2,1,,,1586085510377
129,984014,非洲,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,毛里求斯,220,227,0,0,7,,,1586146615856
130,955016,亚洲,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,1880,2402,0,488,34,,,1586146615856
131,961002,欧洲,Europe,法国,France,法国,France,法国,46217,70478,0,16183,8078,,,1586148331253
